Ano,Certificado,Tipo,Modelo,Número de Série
2023,101-198914-1.pdf,  8901,  Anemômetro de pás,  9502486
2023,101-198944-1.pdf,  425,  Anemômetro de fio quente,  02901287
2023,101-199071-1.pdf,  ITAN 700,  Anemômetro de Pás,  33.503
2023,101-199242-1.pdf,  160S-18,  Tubo de Pitot S,  não consta
2023,101-199252-1.pdf,  RK120-03,  Anemômetro Ultrassônico,  RN20101370
2023,101-199253-1.pdf,  RK120-03,  Anemômetro Ultrassônico,  RN20101370
2023,101-199257-1.pdf,  RK120-03,  Anemômetro Ultrassônico,  RN20101372
2023,101-199258-1.pdf,  RK120-03,  Anemômetro Ultrassônico,  RN20101372
2023,101-199261-1.pdf,  86000,  Anemômetro Ultrassônico,  5837
2023,101-199262-1.pdf,  86000,  Anemômetro Ultrassônico,  5837
2023,101-199272-1.pdf,  4.3352.10.000,  Anemômetro de Copos,   01192376
2023,101-199273-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04181298
2023,101-199274-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04181310
2023,101-199275-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   06180398
2023,101-199276-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   06182376
2023,101-199277-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   11102467
2023,101-199278-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   11102473
2023,101-199279-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   03140389
2023,101-199280-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   03181058
2023,101-199281-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04181293
2023,101-199282-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04181296
2023,101-199283-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04181297
2023,101-199284-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04181300
2023,101-199285-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   01192377
2023,101-199286-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   03213598
2023,101-199287-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04181290
2023,101-199288-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04181292
2023,101-199289-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04181294
2023,101-199290-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04181299
2023,101-199291-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   06180380
2023,101-199292-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04181291
2023,101-199293-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04181312
2023,101-199294-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04181313
2023,101-199295-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   06180388
2023,101-199296-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   08182781
2023,101-199297-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   08182782
2023,101-199298-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   08182783
2023,101-199299-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04181314
2023,101-199300-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04181315
2023,101-199301-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04181316
2023,101-199302-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   06180384
2023,101-199303-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   06180385
2023,101-199304-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   06180386
2023,101-199305-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04181311
2023,101-199306-1.pdf,  4.3351.00.000,  Anemômetro de Copos,   06180381
2023,101-199307-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   06180393
2023,101-199308-1.pdf,  4.3351.00.000,  Anemômetro de Copos,   06180396
2023,101-199309-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   08182786
2023,101-199310-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04140573
2023,101-199311-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04181304
2023,101-199312-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04181317
2023,101-199313-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04181319
2023,101-199314-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   11102552
2023,101-199315-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   04181301
2023,101-199359-1.pdf,  16470,  Anemômetro Ultrassônico,  45109.0004
2023,101-199360-1.pdf,  YF6-8B,  Anemômetro de copos,   23020085
2023,101-199361-1.pdf,  YF6-8B,  Anemômetro de copos,   23020086
2023,101-199362-1.pdf,  YF6-8B,  Anemômetro de copos,   23020087
2023,101-199367-1.pdf,  3000,  Anemômetro de Pás,  2543931
2023,101-199418-1.pdf,  PL-500,  Tubo de Pitot Cole,  não consta
2023,101-199435-1.pdf,  PL-1200,  Tubo de Pitot Cole,  não consta
2023,101-199447-1.pdf,  PL-1800,  Tubo de Pitot Cole,  não consta
2023,101-199497-1.pdf,  KR865,  Anemômetro de Fio Quente,  20181001236
2023,101-199503-1.pdf,  KR865,  Anemômetro de fio quente,  20181001238
2023,101-199526-1.pdf,  12102,  Anemômetro de Copos,  Não consta
2023,101-199532-1.pdf,  4.3352.10.000,  Anemômetro de Copos,   03206172
2023,101-199535-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   10116038
2023,101-199563-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   03206167
2023,101-199570-1.pdf,  4.3352.10.000,  Anemômetro de Copos,   03206171
2023,101-199613-1.pdf,  L,  Tubo de Pitot Estático,  Não consta
2023,101-199618-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   07129750
2023,101-199622-1.pdf,  4.3352.10.000,  Anemômetro de Copos,   01205608
2023,101-199625-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   10116090
2023,101-199628-1.pdf,  4.3352.10.000,  Anemômetro de Copos,   01205607
2023,101-199629-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   05101026
2023,101-199632-1.pdf,  4.3352.10.000,  Anemômetro de Copos,   03206165
2023,101-199634-1.pdf,  4.3352.10.000,  Anemômetro de Copos,   03206166
2023,101-199637-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   07129747
2023,101-199648-1.pdf,  4.3352.10.000,  Anemômetro de Copos,   01205617
2023,101-199661-1.pdf,  4.3352.10.000,  Anemômetro de Copos,   03206169
2023,101-199664-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   05101021
2023,101-199666-1.pdf,  4.3352.10.000,  Anemômetro de Copos,   03206170
2023,101-199672-1.pdf,  4.3352.10.000,  Anemômetro de Copos,   03206164
2023,101-199692-1.pdf,  4.3352.10.000,  Anemômetro de Copos,   01205606
2023,101-199697-1.pdf,  4.3352.10.000,  Anemômetro de Copos,   01205615
2023,101-199711-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   10116028
2023,101-199713-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   10116199
2023,101-199725-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   11102478
2023,101-199732-1.pdf,  4.3352.10.000,  Anemômetro de Copos,   03206168
2023,101-199763-1.pdf,  Vantage Pro 2 6152 / ISS transmiter,  Anemômetro de Copos,  A51109A70 / A51109A70 
2023,101-199764-1.pdf,  Vantage Pro 2 6152 / ISS transmiter,  Anemômetro de copos,   A51109A70 / A51109A70 
2023,101-199803-1.pdf,  MWS 8,  Anemômetro de Copos ,   1031051
2023,101-199804-1.pdf,  MWS-8,  Anemômetro de Copos ,  1031051
2023,101-199816-1.pdf,  LCA 6000,  Anemômetro de Pás,  A13556
2023,101-199817-1.pdf,  LCA 6000,  Anemômetro de Pás,  A16074
2023,101-199826-1.pdf,  LCA 6000,  Anemômetro de Pás,  A11936
2023,101-199834-1.pdf,  LCA 6000,  Anemômetro de Pás,  A13816
2023,101-199868-1.pdf,  LCA 6000,  Anemômetro de Pás,  A13537
2023,101-199931-1.pdf,  AD-250,  Anemômetro de Pás,  07011900215508
2023,101-199940-1.pdf,  C034B,  Anemômetro de Copos,  U13677
2023,101-199942-1.pdf,  C034B,  Anemômetro de Copos,  U13677
2023,101-199951-1.pdf,  Windsonic,  Anemômetro ultrassônico,  14400029
2023,101-199952-1.pdf,  Windsonic,  Anemômetro Ultrassônico,  14400029
2023,101-199976-1.pdf,  WAA151,  Anemômetro de Copos,  K48409
2023,101-199977-1.pdf,  WAA151,  Anemômetro de Copos,  K48415
2023,101-199982-1.pdf,  2000,  Anemômetro de Pás,  1797151
2023,101-199994-1.pdf,  400 / Sonda 0635 1570,  Anemômetro de Fio quente,  63433962 / Sonda 20969911
2023,101-199998-1.pdf,  400 / Sonda 0635 9370,  Anemômetro de Pás,  63433962 / Sonda 20873225
2023,101-199999-1.pdf,  400 / Sonda 0635 9370,  Anemômetro de Pás,  62678148 /Sonda 20708567
2023,101-200087-1.pdf,  3000,  Anemômetro de Pás,  2543931
2023,101-200090-1.pdf,  160S-36,  Tubo de Pitot S,  Não consta
2023,101-200097-1.pdf,  160S-36,  Tubo de Pitot S,  Não consta
2023,101-200106-1.pdf,  160S-36,  Tubo de Pitot S,  Não consta
2023,101-200141-1.pdf,  WXT520,  Anemômetro ultrassônico,   K3630043
2023,101-200142-1.pdf,  WXT520,  Anemômetro Ultrassônico ,  K3630043
2023,101-200143-1.pdf,  PL-1800,  Tubo de Pitot Cole,  1516
2023,101-200145-1.pdf,  MDA-01,  Anemômetro de Pás,  1125862
2023,101-200151-1.pdf,  Maximet GMX500,  Anemômetro Ultrassônico,  22360027
2023,101-200153-1.pdf,  PL-2200,  Tubo de Pitot Cole,  1518
2023,101-200160-1.pdf,  MDA-10A,  Anemômetro de Pás,  757845
2023,101-200164-1.pdf,  MWS 5MV,  Anemômetro de copos,   1028869
2023,101-200178-1.pdf,  MDA-10A,  Anemômetro de Pás,  2792065
2023,101-200189-1.pdf,  WS14CN,  Estação Meteorológica,  MO-4371A
2023,101-200202-1.pdf,  EE75,  Anemômetro de Fio Quente,  0807/P52024.0001
2023,101-200208-1.pdf,  435,  Anemômetro de Pàs,  50300010152
2023,101-200340-1.pdf,  4.3351.10.000,  Anemômetro de copos,   04176259
2023,101-200345-1.pdf,  4.3352.10.000,  Anemômetro de copos,   02218587
2023,101-200347-1.pdf,  4.3351.10.000,  Anemômetro de copos,   04176250
2023,101-200351-1.pdf,  4.3351.10.000,  Anemômetro de copos,   04176258
2023,101-200354-1.pdf,  4.3351.10.000,  Anemômetro de copos,   04176256
2023,101-200358-1.pdf,  4.3351.10.000,  Anemômetro de copos,   01175255
2023,101-200370-1.pdf,  4.3352.10.000,  Anemômetro de copos,   02180437
2023,101-200372-1.pdf,  4.3351.10.000,  Anemômetro de copos,   04176261
2023,101-200376-1.pdf,  4.3351.10.000,  Anemômetro de copos,   04176262
2023,101-200422-1.pdf,  PL-2500,  Tubo de Pitot Cole,  Não consta
2023,101-200445-1.pdf,  PL-2500,  Tubo de Pitot Cole,  Não consta
2023,101-200461-1.pdf,  Não consta,  Tubo de Pitot S,  Não consta
2023,101-200462-1.pdf,  Não consta,  Tubo de Pitot S,  Não consta
2023,101-200493-1.pdf,  AD-250,  Anemômetro de Pás,  R.092667
2023,101-200494-1.pdf,  PL-2500,  Tubo de Pitot Cole,  Não consta
2023,101-200498-1.pdf,  Maximet GMX500,  Anemômetro Ultrassônico,  22360027
2023,101-200525-1.pdf,  160-24 / AXD620,  Tubo de Pitot Dwyer / Manômetro Alnor,  9026-1019 / AXD622229002
2024,101-200609-1.pdf,  85106,  Anemômetro Ultrassônico,  003639
2024,101-200610-1.pdf,  85106,  Anemômetro Ultrassônico,  003639
2024,101-200611-1.pdf,  85106,  Anemômetro Ultrassônico,  003635
2024,101-200612-1.pdf,  85106,  Anemômetro Ultrassônico,  003635
2024,101-200613-1.pdf,  TAFR-200,  Anemômetro de Fio Quente,  230622683
2024,101-200734-1.pdf,  PL - 2500,  Tubo de Pitot Cole,  não consta
2024,101-200737-1.pdf,  PL-1000,  Tubo de Pitot Cole,  Não consta
2024,101-200741-1.pdf,  PL-1000,  Tubo de Pitot Cole,  Não consta
2024,101-200755-1.pdf,  PL-1000,  Tubo de Pitot Cole,  583
2024,101-200779-1.pdf,  Não consta / HD350,  Tubo de Pitot estático / Manômetro,  1E+08
2024,101-200780-1.pdf,  Não consta / HD350,  Tubo de Pitot estático / Manômetro,  2E+08
2024,101-200781-1.pdf,  400 / 0635 1032,  Anemômetro de Fio quente,  83059307 / 20727933
2024,101-200882-1.pdf,  925,  Anemômetro de Pás,  1110591
2024,101-200890-1.pdf,  400 / Sonda 0635 1570,  Anemômetro de Fio quente,  63434118 / 21038656
2024,101-200891-1.pdf,  400 / Sonda 0635 9370,  Anemômetro de Pás,  63434118 / 20873325
2024,101-200906-1.pdf,  400 / Sonda 0635 9370,  Anemômetro de Pás,   63987560 / 20949958
2024,101-200929-1.pdf,  435-2 / 0635 9535 ,  Anemômetro de Pás,  02340822 / 10336525
2024,101-201086-1.pdf,  AM-4201,  Anemômetro de Pás,  L550354
2024,101-201111-1.pdf,  AM-4836C,  Anemômetro de Copos,  034596
2024,101-201148-1.pdf,  86000-SDI,  Anemômetro Ultrassônico,  005839
2024,101-201149-1.pdf,  86000-SDI,  Anemômetro Ultrassônico,  005839
2024,101-201160-1.pdf,  85106,  Anemômetro Ultrassônico,  003631
2024,101-201161-1.pdf,  85106,  Anemômetro Ultrassônico,  003631
2024,101-201509-1.pdf,  LCA 6000,  Anemômetro de Pás,  A11940
2024,101-201512-1.pdf,  LCA 6000,  Anemômetro de Pás,  A13806
2024,101-201514-1.pdf,  LCA 6000,  Anemômetro de Pás,  A13931
2024,101-201536-1.pdf,  LCA 6000,  Anemômetro de Pás,  A11535
2024,101-201542-1.pdf,  KR925,  Anemômetro de Pás,  H22602388
2024,101-201560-1.pdf,  YF6-8B,  Anemômetro de copos,   220/043
2024,101-201563-1.pdf,  YF6-8B,  Anemômetro de copos,   220/044
2024,101-201591-1.pdf,  AMI 300/ MHTP,  Anemômetro de Pás,  12074046 / 12078864
2024,101-201653-1.pdf,  MDA-11A,  Anemômetro de Pás,  1581799
2024,101-201657-1.pdf,  5500ag,  Anemômetro de Pás,  23964555
2024,101-201675-1.pdf,  480 / sonda 0635 9542,  Anemômetro de Pás,  02394348 / 60349153
2024,101-201716-1.pdf,  MWS 5MV,  Estação Meteorológica,  1018757
2024,101-201717-1.pdf,  MWS 5MV,  Estação Meteorológica ,   1018757
2024,101-201747-1.pdf,  °C Point,  Anemômetro de fio quente,  2240-1163593-004
2024,101-201748-1.pdf,  °C Point,  Anemômetro de fio quente,  2240-1163593-004
2024,101-201752-1.pdf,  KR825,  Anemômetro de Pás,  221132844
2024,101-201767-1.pdf,  MDA-11A,  Anemômetro de Pás,  3506978
2024,101-201799-1.pdf,  925,  Anemômetro de Pás,  1112136
2024,101-201817-1.pdf,  ITAN950,  Anemômetro de Pás,  2403432
2024,101-201824-1.pdf,  85106,  Anemômetro Ultrassônico,  003628
2024,101-201825-1.pdf,  85106,  Anemômetro Ultrassônico,  003628
2024,101-201830-1.pdf,  86000-sdi,  Anemômetro Ultrassônico,  005838
2024,101-201831-1.pdf,  86000-SDI,  Anemômetro Ultrassônico,  005838
2024,101-201839-1.pdf,  400 / sonda 0635 9540,  Anemômetro de Pás,   01572650/808 / 0430 3545/005
2024,101-201855-1.pdf,  425,  Anemômetro de Fio Quente,  02887031
2024,101-201971-1.pdf,  Velocicalq 9565-P-NB,  Anemômetro de Fio Quente,  9565P2320046
2024,101-201999-1.pdf,  AM-4201,  Anemômetro de Pás,  L640883
2024,101-202130-1.pdf,  AP471S1,  Anemômetro de Fio quente,  23016682
2024,101-202131-1.pdf,  AP471S2,  Anemômetro de Fio quente,  23020100
2024,101-202201-1.pdf,  Vantage Vue | 6250,  Estação Meteorológicas,  3788A-6357
2024,101-202205-1.pdf,  Vantage Vue,  Estação Meteorológica,  3788A-6357
2024,101-202231-1.pdf,  2000,  Anemômetro de Pás,  1894396
2024,101-202274-1.pdf,  TA300,  Anemômetro de Fio quente,  200102047
2024,101-202294-1.pdf,  MDA-10A,  Anemômetro de Pás,  1997601
2024,101-202303-1.pdf,  PAN100,  Anemômetro de Pás,  2013100702
2024,101-202325-1.pdf,  MW 88-2Y,  Estação Meteorológica,  1040740
2024,101-202326-1.pdf,  MW 88-2Y,  Estação Meteorológica,   1040740
2024,101-202354-1.pdf,  AD-250,  Anemômetro de Pás,  Q937491
2024,101-202366-1.pdf,  AD-250,  Anemômetro de Pás,  Q942329
2024,101-202374-1.pdf,  MDA-11,  Anemômetro de Pás,  100841
2024,101-202379-1.pdf,  ITAN 720,  Anemômetro de Pás,  N456653
2024,101-202407-1.pdf,  MWS 55V,  Estação Meteorológica,  21031
2024,101-202454-1.pdf,  Não consta,  Tubo de Pitot Estatico ,  Não consta
2024,101-202485-1.pdf,  PL-900,  Tubo de Pitot Cole ,  1194
2024,101-202497-1.pdf,  PL-500,  Tubo de Pitot Cole ,  2251
2024,101-202510-1.pdf,  PL-1800,  Tubo de Pitot Cole ,  3095
2024,101-202516-1.pdf,  PL-1800,  Tubo de Pitot Cole ,  3096
2024,101-202585-1.pdf,  WindSonic OPT 4,  Anemômetro Ultrassônico,  23030207
2024,101-202586-1.pdf,  WindSonic OPT 4,  Anemômetro Ultrassônico,  23030207
2024,101-202599-1.pdf,  WindSonic OPT 4,  Anemômetro Ultrassônico,  23030200
2024,101-202600-1.pdf,  WindSonic OPT 4,  Anemômetro Ultrassônico,  23030200
2024,101-202601-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   01127129
2024,101-202602-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   02113399
2024,101-202603-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   08142058
2024,101-202607-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   02113364
2024,101-202609-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   02113398
2024,101-202620-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   02113369
2024,101-202621-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   08142057
2024,101-202623-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   02127660
2024,101-202629-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   05156129
2024,101-202640-1.pdf,  4.3351.10.000,  Anemômetro de Copos,   02127473
2024,101-202671-1.pdf,  416,  Anemômetro de Pás,  03735365
2024,101-202689-1.pdf,  Velocicalq 9555-P / 995 Probe,  Anemômetro de pás,  9555P1005021 / P07220027
2024,101-202726-1.pdf,  480 / Sonda 0635 9542,  Anemômetro de Pás,  61176210 / 02871575
2024,101-202757-1.pdf,  Não consta,  Tubo de Pitot S,  Não consta
2024,101-202783-1.pdf,  MDA-10A,  Anemômetro de Pás,  Não consta
2024,101-202868-1.pdf,  PL-600,  Pitot Cole,  2249
2024,101-202871-1.pdf,  PL-600,  Pitot Cole,  3022
2024,101-202902-1.pdf,  PL-900,  Pitot Cole,  1193
2024,101-202912-1.pdf,  PL-1000,  Pitot Cole,  1192
2024,101-202933-1.pdf,  RVA801,  Anemômetro de Pás,  A02453
2024,101-202943-1.pdf,  PAN100,  Anemômetro de Pás,  2013100577
2024,101-202947-1.pdf,  MDA-11,  Anemômetro de Pás,  15000421
2024,101-202961-1.pdf,  MDA-11,  Anemômetro de Pás,  15000329
2024,101-202997-1.pdf,  Itan 900B,  Anemômetro de Pás,  h19191716
2024,101-203002-1.pdf,  AN-3020,  Anemômetro de Pás,  A3020 0108
2024,101-203056-1.pdf,  445,  Anemômetro de Pás,  60303041 / Não consta
2024,101-203062-1.pdf,  160E-02,  Tubo de Pitot Estático,  Não Consta
2024,101-203078-1.pdf,  160E-02,  Tubo de Pitot Estático,  Não Consta
2024,101-203080-1.pdf,  Vantage Pro 2 / ISS transmiter,  Anemômetro de Copos,  A51109A70 / A51012A22
2024,101-203082-1.pdf,  Vantage Pro 2 / ISS transmiter,  Anemômetro de Copos,   A51109A70 / A51012A22
2024,101-203084-1.pdf,  Vantage Pro 2 / ISS transmiter,  Anemômetro de Copos,  BF 231002021 / BF 231002021
2024,101-203085-1.pdf,  Vantage Pro 2 / ISS transmiter,  Anemômetro de Copos,   BF 231002021 / BF 231002021
2024,101-203086-1.pdf,  Vantage Pro 2 / ISS transmiter,  Anemômetro de Copos,  BF 230905018 / BF 230905018 
2024,101-203087-1.pdf,  Vantage Pro 2 / ISS transmiter,  Anemômetro de Copos,   BF 230905018 / BF 230905018 
2024,101-203096-1.pdf,  160E-02,  Tubo de Pitot Estático,  Não Consta
2024,101-203104-1.pdf,  400 / Sonda 0635 1570,  Anemômetro de Fio Quente,  62678220 / 20836667
2024,101-203105-1.pdf,  400 / Sonda 0635 9370,  Anemômetro de Pás,  62678220 / 20811039
2024,101-203112-1.pdf,  400 / Sonda 0635 1570,  Anemômetro de Fio Quente,  63987680  / 21124408 
2024,101-203156-1.pdf,  MDA-20,  Anemômetro de Pás,  783375
2024,101-203158-1.pdf,  Não consta,  Anemômetro de Pás,  H20440643
2024,101-203161-1.pdf,  410-1,  Anemômetro de Pás,  38424132/206
2024,101-203187-1.pdf,  PL-500,  Pitot Cole,  3035
2024,101-203194-1.pdf,  PL-500,  Pitot Cole,  2251
2024,101-203198-1.pdf,  WindSonic OPT 4,  Anemômetro Ultrassônico,  23030203
2024,101-203199-1.pdf,  WindSonic OPT 4,  Anemômetro Ultrassônico ,  23030203
2024,101-203206-1.pdf,  WindSonic OPT 4,  Anemômetro Ultrassônico,  23030208
2024,101-203207-1.pdf,  WindSonic OPT 4,  Anemômetro Ultrassônico ,  23030208
2024,101-203213-1.pdf,  PL-900,  Pitot Cole,  1194
2024,101-203245-1.pdf,  Velocicalq 9656-P / 964 Probe,  Anemômetro de Fio Quente,  9565P1326003 / P13280063
2024,101-203275-1.pdf,  MDA-10A,  Anemômetro de Pás,  2792066
2024,101-203285-1.pdf,  AMI 300/MHTP,  Anemômetro de Pás,  14111440/14128982
2024,101-203321-1.pdf,  MDA-10A,  Anemômetro de pás,  3565586
2024,101-203357-1.pdf,  WindSonic OPT 4,  Anemômetro Ultrassônico,  23030206
2024,101-203358-1.pdf,  WindSonic OPT 4,  Anemômetro Ultrassônico ,  23030206
2024,101-203411-1.pdf,  TAV 030,  Anemômetro de Pás,  H20401356
2024,101-203555-1.pdf,  WindSonic OPT 4,  Anemômetro Ultrassônico,  18370078
2024,101-203556-1.pdf,  WindSonic OPT 4,  Anemômetro Ultrassônico ,  18370078
2024,101-203565-1.pdf,  WindSonic OPT 4,  Anemômetro Ultrassônico,  23030204
2024,101-203566-1.pdf,  WindSonic OPT 4,  Anemômetro Ultrassônico ,  23030204
2024,101-203590-1.pdf,  160S-72,  Tubo de Pitot S,  A14AC
2024,101-203591-1.pdf,  160S-72,  Tubo de Pitot S,  A50T
2024,101-203637-1.pdf,  PL-1800,  Pitot Cole,  Não consta
2024,101-203672-1.pdf,  PL-1800,  Pitot Cole,  1456
2024,101-203677-1.pdf,  PL-1600,  Pitot Cole,  1188
2024,101-203701-1.pdf,  PL-1200,  Pitot Cole,  Não consta
2024,101-203706-1.pdf,  PL-1000,  Pitot Cole,  1192
2024,101-203717-1.pdf,  PL-600,  Pitot Cole,  Não consta
2024,101-203727-1.pdf,  PL-600,  Pitot Cole,  Não consta
2024,101-203735-1.pdf,  MWS 55V,  Estação Meteorológica ,  21031 
2024,101-203743-1.pdf,  PL-500,  Pitot Cole,  3035
2024,101-203757-1.pdf,  YF6-8B,  Anemômetro de Copos,   23020086
2024,101-203762-1.pdf,  YF6-8B,  Anemômetro de Copos,   Não consta
2024,101-203794-1.pdf,  PL-1200,  Pitot Cole,  Não consta
2024,101-203807-1.pdf,  PL-500,  Pitot Cole,  Não consta
2024,101-203842-1.pdf,  MWS 5MV,  Anemômetro de copos,   1030509
2024,101-203865-1.pdf,  Não Consta,  Tubo de Pitot S,  Não Consta
2024,101-203873-1.pdf,  Não Consta,  Tubo de Pitot S,  Não Consta
2024,101-204052-1.pdf,   PAM-9212SD,  Tubo de Pitot com Anemômetro,  63218
2024,101-204103-1.pdf,  AD-250,  Anemômetro de Pás,  Q921081
2024,101-204106-1.pdf,  AK821,  Anemômetro de Pás,  62103007853
2024,101-204124-1.pdf,  Windsonic OPT 4,  Anemômetro Ultrassônico,  23030205
2024,101-204125-1.pdf,  Windsonic OPT4,  Anemômetro Ultrassônico,  23030205
2024,101-204140-1.pdf,  Windsonic OPT 4,  Anemômetro Ultrassônico,  23030202
2024,101-204142-1.pdf,  Windsonic OPT4,  Anemômetro Ultrassônico,  23030202
2024,101-204146-1.pdf,  440 Dp / Sonda 0635 1032,  Anemômetro de Fio Quente,  83710230 / sonda 20980190
2024,101-204182-1.pdf,  521,  Medidor de velocidade do ar com tubo de Pitot,  
2024,101-204214-1.pdf,  MWS 88-2 / SPM50,  Estação Meteorológica / SCADA mobile,  1038166 / 21212704
2024,101-204216-1.pdf,  MWS 88-2 / SPM50,  Estação meteorológica / Scada Mobile,  1038166 / 21212704
2024,101-204351-1.pdf,  PL-800,  Pitot Cole,  2159
2024,101-204369-1.pdf,  PL-600,  Pitot Cole,  3087
2024,101-204379-1.pdf,  PL-600,  Pitot Cole,  2249
2024,101-204386-1.pdf,  PL-1300,  Pitot Cole,  1190
2024,101-204411-1.pdf,  HHF141,  Anemômetro de Pás,  102095
2024,101-204415-1.pdf,  4300,  Anemômetro de Pás,  00101
2024,101-204452-1.pdf,  MDA-10A,  Anemômetro de Pás,   2079515
2024,101-204458-1.pdf,  MDA-11,  Anemômetro de Pás,   2079515
2024,101-204483-1.pdf,  Sonda  FVAD 15-H  / Data logger Almeno 204,  Anemômetro de Pás + Data Logger,   H22010028
2024,101-204519-1.pdf,  410-1,  Anemômetro de Pás,   38474457-904
2024,101-204529-1.pdf,  410-1,  Anemômetro de Pás,   38476562/907
2024,101-204536-1.pdf,  THAL-300,  Anemômetro de Pás,   Q909610
2024,101-204540-1.pdf,  410-1,  Anemômetro de Pás,   38584088/005
2024,101-204725-1.pdf,  YF6-8B,  Anemômetro de Copos,   Não consta
2024,101-204728-1.pdf,  YF6-8B,  Anemômetro de Copos,   Não consta
2024,101-204768-1.pdf,  PL-600,  Pitot Cole,  3087
2024,101-204769-1.pdf,  PL-600,  Pitot Cole,  2249
2024,101-204785-1.pdf,  LV 110,  Anemômetro de Pás,  1P180865703
2024,101-204797-1.pdf,  86000,  Anemômetro Ultrassônico,   5837
2024,101-204855-1.pdf,  473B-1,  Anemômetro de Pás,  00HLYU
2024,101-204859-1.pdf,  471B-1,  Anemômetro de Fio Quente,  00X6P7
2024,101-204867-1.pdf,  WAA151,  Anemômetro de Copos,  K48414
2024,101-204869-1.pdf,  WAA151,  Anemômetro de Copos,  K48403
2024,101-204954-1.pdf,  AN-3D,  Anemômetro de Copos,  117508
2024,101-204955-1.pdf,  AN-3D,  Anemômetro de Copos,  117509
2024,101-205081-1.pdf,  327-0640,  Anemômetro de Fio Quente,   Q126372
2024,101-205095-1.pdf,  TAD-500,  Anemômetro de Pàs,   11013100720722
2024,101-205117-1.pdf,  417,  Anemômetro de Pás,   62046616
2024,101-205118-1.pdf,  MDA-10A,  Anemômetro de Pás,   611640
2024,101-205136-1.pdf,  PL-500,  Pitot Cole,  2251
2024,101-205137-1.pdf,  PL-900,  Pitot Cole,  1193
2024,101-205138-1.pdf,  PL-900,  Pitot Cole,  1194
2024,101-205152-1.pdf,  PL-1000,  Pitot Cole,  6001
2024,101-205166-1.pdf,  PL-1300,  Pitot Cole,  1191
2024,101-205174-1.pdf,  PL-1600,  Pitot Cole,  1189
